,dien_tich,huong_ban_cong,phong_ngu,id_thanh_pho,ten_thanh_pho,id_quan,ten_quan,so_tang,mat_tien,noi_that,huong_nha,so_do,lat,long,gia,gia_m2,du_an,project_name,id_duong,ten_duong,do_rong_duong,do_rong_duong_ml,id_phuong,ten_phuong
5536,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,20.9917365,105.6793792,,,,,,,,,5e5501cceb80a7245175e259,Xã Vân Côn
5537,58.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,"Sổ đỏ chính chủ, pháp lý rõ ràng",21.0349167,105.7295556,2117.0,36.5,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5538,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Tây Nam,"Pháp lý rõ ràng, sẵn sàng giao dịch.",21.0783685,105.691437,2640.0,44.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5539,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.5,,Tây Bắc,"Sổ đỏ chính chủ, hợp pháp.",21.0648512,105.7160718,8150.0,113.19444444444444,,,,,,,5e5501cceb80a7245175e24c,Xã Di Trạch
5540,58.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0623667,105.7209301,3654.0,63.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5541,85.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.5,,,,20.9917365,105.6793792,,,,,5e958eef208d0d6d76490e57,Đường Liên Xã,,,5e5501cceb80a7245175e259,Xã Vân Côn
5542,41.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Tây Nam,,21.0499593,105.7153135,1476.0,36.0,,,,,2.0,Ngõ ngách,,
5543,54.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,,,21.033149,105.7321831,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,20.0,Ngõ 4 ô tô trở lên,5e5501cceb80a7245175e252,Xã Vân Canh
5544,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,38.0,,Bắc,,21.0084102,105.7032732,1900.0,38.0,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,,
5545,80.4,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ đỏ,20.9659027,105.7219027,,,,,5e958eef208d0d6d76490e83,Phố Đồng Nhân,,,5e5501cceb80a7245175e25b,Xã Đông La
5546,78.4,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.6,,Đông Bắc,pháp lý đầy đủ,20.9994708,105.7204476,2234.4,28.5,,,,,,,5e5501cceb80a7245175e257,Xã An Khánh
5547,432.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,18.8,,,,21.0138269,105.6911121,,,,,,,,,5e5501cceb80a7245175e256,Xã Song Phương
5548,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Đông Bắc,,21.0776081,105.6911121,,,,,,,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5549,56.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0498323,105.7096541,2200.0,39.285714285714285,,,5e958eef208d0d6d76490e81,Đường Yên Vĩnh,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5550,360.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,20.0,,,,21.0582106,105.6661806,,10.0,,,,,13.0,Ngõ 4 ô tô trở lên,5e5501cceb80a7245175e24b,Xã Dương Liễu
5551,36.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.63,,Đông Nam,sổ hồng,21.0349167,105.7295556,2100.0,58.333333333333336,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,Ngõ 1 ô tô,5e5501cceb80a7245175e252,Xã Vân Canh
5552,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,38.0,,Bắc,,21.0084102,105.7032732,1900.0,38.0,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,,
5553,66.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,KXĐ,,21.0365718,105.7301128,3450.0,52.27272727272727,,,5e958eef208d0d6d76490e73,Đường Tỉnh lộ 422B,,,,
5554,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,KXĐ,,21.0695919,105.703447,1665.0,37.0,,,5e958eef208d0d6d76490e81,Đường Yên Vĩnh,,,,
5555,36.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Đông-Nam,,21.0695919,105.703447,1620.0,45.0,,,5e958eef208d0d6d76490e46,Đường 32,,,,
5556,36.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Sổ đỏ.,21.0685037,105.7101815,1380.0,38.888888888888886,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
5557,75.4,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.4,,,,20.9917365,105.6793792,2337.4,31.0,,,5e958eef208d0d6d76490e57,Đường Liên Xã,,,5e5501cceb80a7245175e259,Xã Vân Côn
5558,35.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.9,,Tây-Bắc,Sổ đỏ chính chủ.,21.0075397,105.7124223,1470.0,42.0,,,5e958eef208d0d6d76490e80,Đường Yên Lũng,,,5e5501cceb80a7245175e257,Xã An Khánh
5559,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0623667,105.7209301,,,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5560,40.6,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.25,,Tây,Có sổ.,21.0361279,105.7270372,1522.5,37.5,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5561,30.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0243168,105.6988892,1320.0,44.0,,,,,,,,
5562,107.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,8.0,,,,21.0461338,105.7193437,6955.0,65.0,,,,,,,5e5501cceb80a7245175e24c,Xã Di Trạch
5563,76.8,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,6.4,,,,21.0695919,105.703447,4070.4,53.0,,,5e958eef208d0d6d76490e46,Đường 32,10.0,Ngõ 4 ô tô tránh,,
5564,36.1,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.61,,Đông Nam,Đã có sổ đỏ.,21.0349167,105.7295556,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5565,38.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,Đông,Đã có sổ hồng chính chủ.,21.0279052,105.7263152,2356.0,62.0,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5566,33.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,20.9895318,105.7028457,,,,,,,,,5e5501cceb80a7245175e258,Xã An Thượng
5567,61.8,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.3,,,,21.0153472,105.7238489,1350.0,2184.466019417476,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,2.5,Ngõ 1 ô tô,,
5568,42.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.4,,Bắc,Đất đã có sổ hồng chính chủ riêng biệt.,21.0468328,105.6769947,3444.0,75.0,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e252,Xã Vân Canh
5569,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.033149,105.7321831,9000.0,90.0,,,,,,,5e5501cceb80a7245175e252,Xã Vân Canh
5570,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.046958,105.7087128,5184.0,72.0,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5571,38.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.8,,,,21.0498323,105.7096541,1400.0,36.8421052631579,,,5e958eef208d0d6d76490e81,Đường Yên Vĩnh,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5572,41.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Sổ đỏ,21.051604,105.7043244,1700.0,41.46341463414634,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5573,52.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0585539,105.7087128,1787.0,34.36538461538461,,,,,,,5e5501cceb80a7245175e24d,Xã Đức Giang
5574,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,6.2,,,,21.0279052,105.7263152,,,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,,5e5501cceb80a7245175e252,Xã Vân Canh
5575,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,10.0,,Đông Nam,Đã có sổ,21.0623667,105.7209301,,,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5576,43.1,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Tây Nam,,21.0031227,105.7322358,1420.0,32.94663573085847,,,5e958eef208d0d6d76490e84,Phố Lê Trọng Tấn,,,,
5577,30.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0776081,105.6911121,999.0,32.75409836065574,,,,,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5578,31.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.068562,105.7101796,1050.0,33.333333333333336,,,,,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
5579,50.0,Đông Nam,2.0,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Đông Nam,Đã có sổ đỏ.,21.0279052,105.7263152,,,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,,5e5501cceb80a7245175e252,Xã Vân Canh
5580,54.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Đông Nam,Đã có sổ đỏ.,21.0349167,105.7295556,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5581,60.3,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,45.0,,Đông Nam,,20.9638928,105.721181,199000.0,3300.1658374792705,,,5e958eef208d0d6d76490e83,Phố Đồng Nhân,,,,
5582,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0279052,105.7263152,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5583,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.7,,,,21.0153472,105.7238489,1200.0,30.0,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,2.5,Ngõ 1 ô tô,,
5584,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0237665,105.7087128,,,,,,,,,5e5501cceb80a7245175e254,Xã Lại Yên
5585,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Sổ đỏ,21.0468328,105.6769947,,40.0,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e252,Xã Vân Canh
5586,195.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0109475,105.7209091,2632.5,13.5,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e259,Xã Vân Côn
5587,38.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0695919,105.703447,,,,,5e958eef208d0d6d76490e46,Đường 32,3.5,Ngõ 1 ô tô,,
5588,75.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Đông Nam,,20.9659027,105.7219027,3000.0,40.0,,,5e958eef208d0d6d76490e83,Phố Đồng Nhân,,,5e5501cceb80a7245175e25b,Xã Đông La
5589,38.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,đã có sổ đỏ,21.0685037,105.7101815,,,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
5590,56.7,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,1.0,6.6,,Đông,"Sổ đỏ chính chủ, sẵn sàng giao dịch.",21.0422656,105.6969788,1984.5,35.0,,,,,,,5e5501cceb80a7245175e251,Xã Sơn Đồng
5591,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Bắc,,21.0279052,105.7263152,2900.0,58.0,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5592,127.2,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,6.97,,,Đã có sổ đỏ chính chủ.,21.046958,105.7087128,8649.6,68.0,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5593,35.1,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0339176,105.7352745,1500.0,42.73504273504273,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5594,30.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.1,,,Sổ đỏ.,21.0783685,105.691437,999.0,32.75409836065574,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5595,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Có sổ.,20.9873432,105.7045093,1425.0,28.5,,,,,,,5e5501cceb80a7245175e258,Xã An Thượng
5596,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,Nam,Sổ đỏ,21.0076496,105.7182472,,,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e257,Xã An Khánh
5597,73.2,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.87,,Đông-Nam,Sổ đỏ chính chủ.,21.0109475,105.7209091,,20.0,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e259,Xã Vân Côn
5598,47.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,20.9895318,105.7028457,1340.0,28.51063829787234,,,,,,,5e5501cceb80a7245175e258,Xã An Thượng
5599,76.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Đông,Đã có sổ,21.0259751,105.6852455,3000.0,39.47368421052632,,,,,,,5e5501cceb80a7245175e255,Xã Tiền Yên
5600,,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0243168,105.6988892,2650.0,,,,,,,,,
5601,42.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0623667,105.7209301,2205.0,52.5,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24c,Xã Di Trạch
5602,,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0514761,105.7252325,1400.0,,,,,,,,5e5501cceb80a7245175e24c,Xã Di Trạch
5603,39.0,Tây,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,Tây,Sổ đỏ chính chủ.,21.0468328,105.6769947,2000.0,51.282051282051285,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e252,Xã Vân Canh
5604,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.1,,Bắc,Đã có sổ hồng chính chủ.,21.0279052,105.7263152,3650.0,73.0,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5605,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,Đã có sổ (hỗ trợ vay ngân hàng 80%).,21.0468328,105.6769947,,,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e252,Xã Vân Canh
5606,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Đông,Sổ đỏ.,21.0468328,105.6769947,,,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e252,Xã Vân Canh
5607,38.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.8,,,,21.0664601,105.7138337,2000.0,52.63157894736842,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24d,Xã Đức Giang
5608,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.1,,,Đã có sổ đỏ.,20.9663868,105.7279172,1400.0,28.0,,,5e958eef208d0d6d76490e53,Đường La Tinh,,,5e5501cceb80a7245175e25b,Xã Đông La
5609,99.8,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,6.6,,Đông Bắc,,21.0695919,105.703447,6700.0,67.13426853707415,,,5e958eef208d0d6d76490e46,Đường 32,12.0,Ngõ 4 ô tô trở lên,,
5610,75.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,20.9917365,105.6793792,,,,,,,13.0,Ngõ 4 ô tô trở lên,5e5501cceb80a7245175e259,Xã Vân Côn
5611,112.9,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,9.03,,,Đã có sổ đỏ.,21.0279052,105.7263152,10800.0,95.65987599645705,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5612,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,,Có sổ.,21.046958,105.7087128,4680.0,65.0,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5613,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.7,,Đông Nam,Sổ đỏ,21.0468328,105.6769947,,,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e252,Xã Vân Canh
5614,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,,Sổ đỏ.,21.0623667,105.7209301,1440.0,36.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24c,Xã Di Trạch
5615,53.4,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.41,,,Sổ đỏ.,21.0335931,105.7274551,,,,,5e958eef208d0d6d76490e4c,Đường 70,,,5e5501cceb80a7245175e252,Xã Vân Canh
5616,36.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,,Sổ đỏ,21.0410434,105.7228091,1584.0,44.0,,,5e958eef208d0d6d76490e4a,Đường 442,,,5e5501cceb80a7245175e24c,Xã Di Trạch
5617,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,,Sổ đỏ.,21.0623667,105.7209301,1886.0,41.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5618,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,,Sổ đỏ.,21.0623667,105.7209301,1640.0,41.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5619,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Đông,,20.998193,105.7192643,2268.0,31.5,,,,,2.2,Ngõ ngách,5e5501cceb80a7245175e257,Xã An Khánh
5620,48.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,Sổ đỏ,21.0623667,105.7209301,2736.0,57.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5621,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.3,,,Sổ đỏ.,21.051604,105.7043244,1472.0,32.0,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5622,95.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,6.5,,Đông,Sổ đỏ.,21.0468328,105.6769947,5510.0,58.0,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e252,Xã Vân Canh
5623,63.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,,20.9921247,105.7068473,1575.0,25.0,,,,,2.2,Ngõ ngách,5e5501cceb80a7245175e258,Xã An Thượng
5624,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,Sổ đỏ.,21.0685037,105.7101815,1360.0,34.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
5625,48.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,Sô đỏ.,21.0623667,105.7209301,2736.0,57.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5626,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.4,,,,21.0138269,105.6911121,,,,,,,,,5e5501cceb80a7245175e256,Xã Song Phương
5627,102.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,7.83,,,,20.9917365,105.6793792,1581.0,15.5,,,,,,,5e5501cceb80a7245175e259,Xã Vân Côn
5628,44.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Tây-Nam,"Đã có sổ đỏ, có thể sang nhượng ngay.",21.0347867,105.7293465,1760.0,40.0,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5629,38.8,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,Tây,Có sổ.,21.0349167,105.7295556,2000.0,51.54639175257732,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5630,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Đông-Nam,Sổ hồng.,21.0349167,105.7295556,3700.0,74.0,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
